committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00662619,ANDY LEVIN FOR CONGRESS,2018,12P,201807269119322113,17,VVAFD9VGWQ7,1252994,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-07-12 00:00:00,3.96,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-28 01:31:25.558,,,,0.00,,,,,,,,,,,,H,"",P,F3,4072620181576818039,SOMERVILLE,021443132,OTHER,,2018,SB,4072720181577132854,http://docquery.fec.gov/cgi-bin/fecimg/?201807269119322113,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551565,17,VVAFD9RXFP5,1248012,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-04-26 00:00:00,4.55,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:30:52.956,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,SOMERVILLE,021443132,OTHER,,2018,SB,4080120181582252113,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551565,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,30G,201901309144203343,17,VVAFD9YP3B2,1309620,ORG,ORGANIZATION,,,DEMOCRACY ENGINE LLC,DC,,,,,CREDIT CARD PROCESSING FEE,,,2018-10-30 00:00:00,4.80,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2019-01-31 02:38:01.074,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013020191636923488,WASHINGTON,200094464,OTHER,,2018,SB,4013020191636943982,http://docquery.fec.gov/cgi-bin/fecimg/?201901309144203343,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551596,17,VVAFD9VA9X6,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-06-12 00:00:00,7.68,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:27.101,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252303,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551596,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110560,17,VVAFD9XHDC1,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-09-20 00:00:00,8.80,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.013,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463984,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110560,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110585,17,VVAFD9VWYY9,1272072,IND,INDIVIDUAL,,,"KUHNE, MARA",MI,,,,,EVENT SUPPLY REIMBURSEMENT,,,2018-07-25 00:00:00,9.58,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.017,,,,0.00,KUHNE,MARA,,,,,,,,,,H,"",P,F3,4101520181599336038,TROY,480982602,OTHER,,2018,SB,4110920181616464136,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110585,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110585,17,VVAFD9VWYZ7,1272072,ORG,ORGANIZATION,,,KROGER,OH,,,,,EVENT SUPPLIES,X,,2018-07-25 00:00:00,9.58,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.017,,VVAFD9VWYY9,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,CINCINNATI,452021141,OTHER,*,2018,SB,4110920181616464138,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110585,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110567,17,VVAFD9XV666,1272072,ORG,ORGANIZATION,,,AT&T,IL,,,,,OFFICE PHONES,,,2018-09-24 00:00:00,10.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.014,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,AURORA,605078100,OTHER,,2018,SB,4110920181616464030,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110567,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110568,17,VVAFD9XV674,1272072,ORG,ORGANIZATION,,,AT&T,IL,,,,,OFFICE PHONES,,,2018-09-25 00:00:00,10.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.014,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,AURORA,605078100,OTHER,,2018,SB,4110920181616464032,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110568,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110568,17,VVAFD9XV682,1272072,ORG,ORGANIZATION,,,AT&T,IL,,,,,OFFICE PHONES,,,2018-09-26 00:00:00,10.00,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.014,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,AURORA,605078100,OTHER,,2018,SB,4110920181616464034,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110568,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551564,17,VVAFD9RTK64,1248012,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-04-19 00:00:00,10.87,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:02.63,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,SOMERVILLE,021443132,OTHER,,2018,SB,4080120181582252111,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551564,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551593,17,VVAFD9VAA18,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-04-13 00:00:00,10.88,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:21.457,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252281,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551593,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110558,17,VVAFD9WCQJ6,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-08-16 00:00:00,11.20,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.012,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463974,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110558,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551596,17,VVAFD9VA9Y4,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-05-31 00:00:00,11.71,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:21.457,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252299,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551596,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,YE,201901319144274745,17,VVAFDA0K7W6,1310489,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKERS COMP,,,2018-11-30 00:00:00,12.17,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-20 02:38:14.926,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120191636949591,FAIRFAX,220314642,OTHER,,2018,SB,4021920191640448424,http://docquery.fec.gov/cgi-bin/fecimg/?201901319144274745,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110558,17,VVAFD9WGGH3,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-08-24 00:00:00,12.57,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.012,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463976,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110558,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110585,17,VVAFD9XTXG6,1272072,ORG,ORGANIZATION,,,KROGER,OH,,,,,OFFICE SUPPLIES,,,2018-08-24 00:00:00,12.69,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.017,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,CINCINNATI,452021141,ADMINISTRATIVE,,2018,SB,4110920181616464134,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110585,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110559,17,VVAFD9WSPA2,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-08-30 00:00:00,13.24,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.012,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463978,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110559,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q1,201804159108131894,17,VVAFD9RFN30,1222606,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKMAN'S COMP,,,2018-03-30 00:00:00,13.27,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-08 01:30:21.433,,,,0.00,,,,,,,,,,,,H,"",P,F3,4041520181525915333,FAIRFAX,220314642,OTHER,,2018,SB,4050720181539890829,http://docquery.fec.gov/cgi-bin/fecimg/?201804159108131894,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110596,17,VVAFD9XV462,1272072,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,EMPLOYEE BENEFITS,,,2018-08-31 00:00:00,13.57,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.019,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,FAIRFAX,220314642,OTHER,,2018,SB,4110920181616464204,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110596,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110584,17,VVAFD9WC7F8,1272072,ORG,ORGANIZATION,,,KROGER,OH,,,,,EVENT SUPPLIES,X,,2018-08-14 00:00:00,13.76,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.017,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,CINCINNATI,452021141,OTHER,*,2018,SB,4110920181616464132,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110584,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110557,17,VVAFD9VYGX8,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-07-26 00:00:00,14.03,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.012,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463966,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110557,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,12G,201901309144197299,17,VVAFD9Y9E24,1309574,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-10-17 00:00:00,14.66,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2019-02-21 02:36:41.543,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013020191636923481,SOMERVILLE,021443132,OTHER,,2018,SB,4022020191640602250,http://docquery.fec.gov/cgi-bin/fecimg/?201901309144197299,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551593,17,VVAFD9RYF25,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKMAN'S COMP,,,2018-04-30 00:00:00,14.84,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:30:48.677,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252285,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551593,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110559,17,VVAFD9XEA37,1272072,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEE,,,2018-09-11 00:00:00,14.95,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.012,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,SOMERVILLE,021443132,OTHER,,2018,SB,4110920181616463980,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110559,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,12P,201807269119322123,17,VVAFD9VSDH9,1252994,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-07-13 00:00:00,15.43,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-28 01:31:27.667,,,,0.00,,,,,,,,,,,,H,"",P,F3,4072620181576818039,FAIRFAX,220314642,OTHER,,2018,SB,4072720181577132914,http://docquery.fec.gov/cgi-bin/fecimg/?201807269119322123,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,YE,201901319144274747,17,VVAFDA19VJ2,1310489,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKERS' COMP,,,2018-12-15 00:00:00,15.62,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-20 02:38:14.927,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120191636949591,FAIRFAX,220314642,OTHER,,2018,SB,4021920191640448434,http://docquery.fec.gov/cgi-bin/fecimg/?201901319144274747,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,YE,201901319144274748,17,VVAFDA19VK0,1310489,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKERS' COMP,,,2018-12-28 00:00:00,15.62,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2019-02-20 02:38:14.928,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120191636949591,FAIRFAX,220314642,OTHER,,2018,SB,4021920191640448440,http://docquery.fec.gov/cgi-bin/fecimg/?201901319144274748,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551597,17,VVAFD9VA9W8,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-06-15 00:00:00,15.62,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:21.458,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252309,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551597,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q3,201810159125110597,17,VVAFD9XV4C0,1272072,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,EMPLOYEE BENEFITS,,,2018-09-14 00:00:00,17.52,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-10 02:38:49.019,,,,0.00,,,,,,,,,,,,H,"",P,F3,4101520181599336038,FAIRFAX,220314642,OTHER,,2018,SB,4110920181616464210,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125110597,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q2,201807159115551595,17,VVAFD9VAA00,1248012,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKER'S COMP,,,2018-05-15 00:00:00,17.97,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-02 01:31:02.631,,,,0.00,,,,,,,,,,,,H,"",P,F3,4071520181575953391,FAIRFAX,220314642,OTHER,,2018,SB,4080120181582252293,http://docquery.fec.gov/cgi-bin/fecimg/?201807159115551595,Operating Expenditures,,,,,,
C00662619,ANDY LEVIN FOR CONGRESS,2018,Q1,201804159108131893,17,VVAFD9RBZH0,1222606,ORG,ORGANIZATION,,,PAYCHEX,VA,,,,,WORKMAN'S COMP,,,2018-03-15 00:00:00,18.45,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-08 01:30:30.515,,,,0.00,,,,,,,,,,,,H,"",P,F3,4041520181525915333,FAIRFAX,220314642,OTHER,,2018,SB,4050720181539890823,http://docquery.fec.gov/cgi-bin/fecimg/?201804159108131893,Operating Expenditures,,,,,,
