committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00614214,BERGMANFORCONGRESS,2016,12P,201701309041575113,17,SB17.4312.27,1143920,ORG,ORGANIZATION,C00614214,,GODADDY.COM,AZ,BERGMANFORCONGRESS,,,,DIGITAL ADVERTISING,X,,2016-06-13 00:00:00,5.29,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,C,CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4312,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072485,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306029,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575113,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,12P,201701309041575121,17,SB17.4818.20,1143920,ORG,ORGANIZATION,C00614214,,GODADDY.COM,AZ,BERGMANFORCONGRESS,,,,WEBSITE SERVICES,X,,2016-06-20 00:00:00,5.29,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,C,CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4818,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072485,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306080,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575121,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q3,201701309041575433,17,SB17.6833,1143927,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,WEBSITE,X,,2016-07-20 00:00:00,5.29,,,,,,,,,,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072488,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306243,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575433,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,12G,201701319041575669,17,SB17.8748,1143939,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC PAYMENT: WEB SERVICES,X,,2016-10-12 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072491,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306807,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575669,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575795,17,SB17.9075.0,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,WEBSITE SERVICES,X,,2016-10-26 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.9075,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306963,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575795,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575797,17,SB17.9075.6,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,WEBSITE SERVICES,X,,2016-10-30 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.9075,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306973,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575797,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575799,17,SB17.9075.21,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,WEBSITE SERVICES,X,,2016-11-06 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.9075,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369306985,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575799,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575806,17,SB17.9286,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307029,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575806,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575806,17,SB17.9295,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307031,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575806,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575807,17,SB17.9300,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307033,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575807,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575807,17,SB17.9306,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307035,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575807,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575808,17,SB17.9315,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307039,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575808,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575808,17,SB17.9318,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307041,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575808,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575808,17,SB17.9331,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307043,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575808,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575809,17,SB17.9347,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307045,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575809,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575809,17,SB17.9352,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT  PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307047,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575809,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575809,17,SB17.9358,1143942,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT:  WEBSITE,X,,2016-11-13 00:00:00,5.29,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,SCOTTSDALE,85260,OTHER,,2016,SB,4020220171369307049,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575809,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767470,17,SB17.10162,1152103,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT: WEBSITE SERVICES,X,,2016-12-14 00:00:00,5.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,SCOTTSDALE,85260,OTHER,,2016,SB,4031320171380071940,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767470,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767470,17,SB17.10163,1152103,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT: WEBSITE SERVICES,X,,2016-12-14 00:00:00,5.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,SCOTTSDALE,85260,OTHER,,2016,SB,4031320171380071941,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767470,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767471,17,SB17.10164,1152103,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT: WEBSITE SERVICES,X,,2016-12-14 00:00:00,5.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,SCOTTSDALE,85260,OTHER,,2016,SB,4031320171380071942,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767471,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767471,17,SB17.10165,1152103,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT: WEBSITE SERVICES,X,,2016-12-14 00:00:00,5.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,SCOTTSDALE,85260,OTHER,,2016,SB,4031320171380071943,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767471,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767471,17,SB17.10166,1152103,ORG,ORGANIZATION,,,GODADDY.COM,AZ,,,,,CC DEBT PAYMENT: WEBSITE SERVICES,X,,2016-12-14 00:00:00,5.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,SCOTTSDALE,85260,OTHER,,2016,SB,4031320171380071944,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767471,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,12P,201701309041575106,17,SB17.4312.6,1143920,ORG,ORGANIZATION,C00614214,,AMERICAN AIRLINES,TX,BERGMANFORCONGRESS,,,,TRAVEL,X,,2016-06-02 00:00:00,5.60,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4312,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072485,FORT WORTH,76155,OTHER,,2016,SB,4020220171369305988,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575106,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q2,201701309041575047,17,SB17.4348.28,1143918,ORG,ORGANIZATION,C00614214,,CITY OF LANSING PARKING SERVICES,MI,BERGMANFORCONGRESS,,,,TRAVEL,X,,2016-04-09 00:00:00,6.00,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4348,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072484,LANSING,48933,OTHER,,2016,SB,4020220171369305755,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575047,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,30G,201701319041575838,17,SB17.9313,1143942,ORG,ORGANIZATION,,,TRAVERSE CITY PARKING SERVICES,MI,,,,,CC DEBT PAYMENT:  PARKING,X,,2016-11-13 00:00:00,6.00,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072493,TRAVERSE CITY,49684,OTHER,,2016,SB,4020220171369307221,http://docquery.fec.gov/cgi-bin/fecimg/?201701319041575838,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q2,201701309041575057,17,SB17.4410.23,1143918,ORG,ORGANIZATION,C00614214,,UNITED STATES POSTAL SERVICE,DC,BERGMANFORCONGRESS,,,,MAIL,X,,2016-05-13 00:00:00,6.45,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4410,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072484,WASHINGTON,20260,OTHER,,2016,SB,4020220171369305814,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575057,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q3,201701309041575426,17,SB17.6941.2,1143927,ORG,ORGANIZATION,,,OFFICE DEPOT,FL,,,,,OFFICE SUPPLIES,X,,2016-09-09 00:00:00,6.46,,,,,,,,,,,,,G2016,,GENERAL,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.6941,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072488,BOCA RATON,33496,ADMINISTRATIVE,,2016,SB,4020220171369306198,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575426,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,YE,201703139050767473,17,SB17.10095,1152103,ORG,ORGANIZATION,,,HOLIDAY INN,DC,,,,,LODGING,,,2016-12-20 00:00:00,7.20,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4031320171380066545,WASHINGTON,20024,TRAVEL,,2016,SB,4031320171380071950,http://docquery.fec.gov/cgi-bin/fecimg/?201703139050767473,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,12P,201701309041575123,17,SB17.4818.26,1143920,ORG,ORGANIZATION,C00614214,,REPUBLIC PARKING SYSTEM,TN,BERGMANFORCONGRESS,,,,PARKING,X,,2016-06-22 00:00:00,7.90,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,C,CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4818,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072485,CHATTANOOGA,37450,OTHER,,2016,SB,4020220171369306092,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575123,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q3,201701309041575463,17,SB17.7621,1143927,ORG,ORGANIZATION,,,SPEEDWAY,MI,,,,,IN-KIND - TRAVEL EXPENSE,X,,2016-07-14 00:00:00,8.00,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072488,TRAVERSE CITY,49686,MATERIALS,,2016,SB,4020220171369306405,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575463,Operating Expenditures,,,,,,
C00614214,BERGMANFORCONGRESS,2016,Q2,201701309041575048,17,SB17.4348.30,1143918,ORG,ORGANIZATION,C00614214,,MEIJER,MI,BERGMANFORCONGRESS,,,,GAS,X,,2016-04-11 00:00:00,8.46,H,HOUSE,01,,,,,,,,MI,MICHIGAN,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-06-17 23:47:14.450899,,SB17.4348,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4013120171369072484,GRAND RAPIDS,49544,OTHER,,2016,SB,4020220171369305759,http://docquery.fec.gov/cgi-bin/fecimg/?201701309041575048,Operating Expenditures,,,,,,
